t_index,term,df
11132,wont,50
11133,sank,50
11134,dog,50
11135,ali,50
11136,flown,51
11137,favor,51
11138,vow,51
11139,pretti,51
11140,pakistan,51
11141,doesnt,51
11142,boy,51
11143,stage,51
11144,specul,51
11145,partner,51
11146,storm,51
11147,zinni,51
11148,track,51
11149,buy,51
11150,rang,51
11151,extens,51
11152,inaugur,52
11153,legisl,52
11154,lindsay,52
11155,contain,52
11156,test,52
11157,peninsula,52
11158,rip,52
11159,bit,52
11160,debri,52
11161,incumb,52
11162,politician,52
11163,broken,52
11164,cold,52
11165,prove,52
11166,berger,52
11167,grosjean,52
11168,edg,52
11169,light,52
11170,focus,52
11171,intend,52
11172,piec,52
11173,basic,52
11174,materi,52
11175,choic,52
11176,check,52
11177,shook,52
11178,mass,52
11179,argu,52
11180,rival,52
11181,highest,53
11182,garcia,53
11183,marin,53
11184,video,53
11185,leg,53
11186,simpli,53
11187,dalla,53
11188,maintain,53
11189,dec,53
11190,subject,53
11191,locat,53
11192,nine,53
11193,allen,53
11194,absolut,54
11195,mountain,54
11196,flag,54
11197,bahrain,54
11198,widow,54
11199,fought,54
11200,albanian,54
11201,tradit,54
11202,tour,54
11203,mayb,54
11204,window,54
11205,analyst,54
11206,observ,54
11207,declin,54
11208,relationship,54
11209,access,54
11210,professor,54
11211,establish,54
11212,facil,54
11213,lazio,54
11214,veteran,54
11215,anger,55
11216,sometim,55
11217,dock,55
11218,obvious,55
11219,cabinet,55
11220,credibl,55
11221,replac,55
11222,ex,55
11223,affair,55
11224,onto,55
11225,written,55
11226,jennif,55
11227,wouldnt,55
11228,welcom,55
11229,bid,55
11230,creat,56
11231,emot,56
11232,educ,56
11233,threaten,56
11234,doubt,56
11235,rank,56
11236,fuel,56
11237,mexico,56
11238,norwegian,56
11239,electr,57
11240,oil,57
11241,field,57
11242,born,57
11243,cri,57
11244,spread,57
11245,cnn,57
11246,richard,57
11247,lie,57
11248,freedom,57
11249,dollar,57
11250,summit,57
11251,child,57
11252,amid,57
11253,elsewher,57
11254,recommend,57
11255,sought,57
11256,assess,58
11257,repair,58
11258,wrote,58
11259,explod,58
11260,andr,58
11261,ton,58
11262,worri,58
11263,trail,58
11264,rare,58
11265,love,58
11266,influenc,58
11267,load,58
11268,struck,58
11269,wrong,58
11270,technolog,58
11271,era,58
11272,oust,58
11273,abroad,58
11274,contest,58
11275,deadli,59
11276,dirt,59
11277,answer,59
11278,someon,59
11279,lt,59
11280,patrick,59
11281,arabian,59
11282,congressman,59
11283,sept,59
11284,rememb,59
11285,examin,59
11286,plead,59
11287,rush,59
11288,fli,59
11289,potenti,59
11290,peltier,59
11291,read,59
11292,conclud,60
11293,jail,60
11294,recogn,60
11295,villag,60
11296,fine,60
11297,pay,60
11298,predict,60
11299,respond,60
11300,outcom,60
11301,china,60
11302,rambo,60
11303,anyon,60
11304,concret,60
11305,career,60
11306,journalist,61
11307,launch,61
11308,cast,61
11309,tax,61
11310,sound,61
11311,speed,61
11312,transit,61
11313,acknowledg,61
11314,drug,61
11315,camp,61
11316,punish,61
11317,tom,61
11318,airport,61
11319,clemenc,62
11320,blame,62
11321,separ,62
11322,drop,62
11323,current,62
11324,perhap,62
11325,ceremoni,62
11326,cross,62
11327,draw,62
11328,wilson,62
11329,ambassador,62
11330,exampl,62
11331,businessman,62
11332,bone,62
11333,popul,63
11334,cancer,63
11335,headquart,63
11336,nuclear,63
11337,tent,63
11338,colorado,63
11339,ahead,63
11340,file,63
11341,conced,63
11342,transport,63
11343,iraq,63
11344,document,63
11345,class,63
11346,experi,63
11347,vehicl,63
11348,readi,63
11349,shop,63
11350,martin,64
11351,conflict,64
11352,couldnt,64
11353,jame,64
11354,clearli,64
11355,surpris,64
11356,worst,64
11357,tragedi,64
11358,recoveri,64
11359,surround,64
11360,incid,64
11361,ivorian,64
11362,wasnt,65
11363,hide,65
11364,burn,65
11365,safe,65
11366,either,65
11367,conduct,65
11368,messag,66
11369,civilian,66
11370,flight,66
11371,bar,66
11372,ga,66
11373,serena,66
11374,spend,66
11375,council,66
11376,tenni,66
11377,restor,66
11378,everyon,66
11379,rout,66
11380,deep,67
11381,dig,67
11382,lawmak,67
11383,approach,67
11384,deck,67
11385,privat,67
11386,finish,67
11387,learn,67
11388,knew,67
11389,latest,67
11390,enemi,67
11391,gop,67
11392,weather,67
11393,aftershock,67
11394,blue,68
11395,respect,68
11396,personnel,68
11397,understand,68
11398,particip,68
11399,pick,68
11400,enforc,68
11401,weve,68
11402,door,68
11403,daughter,68
11404,juli,69
11405,christma,69
11406,brief,69
11407,pro,69
11408,prevent,69
11409,human,69
11410,cannot,69
11411,specif,69
11412,present,69
11413,billion,69
11414,socialist,69
11415,grow,69
11416,sens,69
11417,kept,70
11418,singl,70
11419,adm,70
11420,rather,70
11421,troubl,70
11422,newspap,70
11423,border,70
11424,chairman,70
11425,often,70
11426,board,70
11427,option,70
11428,doubl,70
11429,memori,71
11430,junta,71
11431,milit,71
11432,forward,71
11433,coalit,71
11434,tv,71
11435,confid,71
11436,eve,71
11437,parent,71
11438,reform,71
11439,suprem,72
11440,certainli,72
11441,crisi,72
11442,avoid,72
11443,missil,72
11444,japanes,72
11445,indict,72
11446,devast,72
11447,ethnic,72
11448,fill,72
11449,quit,73
11450,david,73
11451,sister,73
11452,refer,73
11453,obtain,73
11454,cours,73
11455,attent,73
11456,engin,73
11457,address,74
11458,rise,74
11459,massiv,74
11460,train,74
11461,weekend,74
11462,black,74
11463,cant,74
11464,land,74
11465,nearbi,74
11466,longer,74
11467,african,74
11468,reject,75
11469,anonym,75
11470,confer,75
11471,probabl,75
11472,honor,75
11473,grant,75
11474,rafter,76
11475,suppli,76
11476,septemb,76
11477,albright,76
11478,room,76
11479,wave,76
11480,throughout,76
11481,semifin,77
11482,tip,77
11483,drive,77
11484,clash,77
11485,moor,77
11486,enter,77
11487,agreement,78
11488,risk,78
11489,alberto,78
11490,murder,78
11491,landslid,78
11492,colina,78
11493,meanwhil,78
11494,request,78
11495,coup,78
11496,heavi,78
11497,program,78
11498,sport,78
11499,whole,79
11500,fell,79
11501,mission,79
11502,student,79
11503,loss,79
11504,connect,79
11505,wide,79
11506,broadcast,79
11507,southern,79
11508,safin,79
11509,church,79
11510,injuri,79
11511,employe,79
11512,financi,79
11513,gone,80
11514,stood,80
11515,occur,80
11516,afternoon,80
11517,truck,80
11518,addit,80
11519,cover,81
11520,attend,81
11521,jean,81
11522,instead,81
11523,total,81
11524,struggl,81
11525,network,81
11526,improv,81
11527,travel,81
11528,guilti,81
11529,theyr,81
11530,attorney,82
11531,civil,82
11532,advanc,82
11533,milken,82
11534,view,83
11535,european,83
11536,success,83
11537,road,83
11538,pm,83
11539,roger,83
11540,hillari,83
11541,phone,83
11542,rep,84
11543,especi,84
11544,captur,84
11545,eye,84
11546,yesterday,84
11547,huge,84
11548,repres,84
11549,spoke,85
11550,diplomat,85
11551,walk,85
11552,octob,85
11553,real,85
11554,rescuer,85
11555,woman,85
11556,rock,85
11557,discuss,85
11558,clement,85
11559,fall,85
11560,northern,86
11561,gen,86
11562,push,86
11563,quickli,86
11564,ive,86
11565,pledg,87
11566,fourth,87
11567,abidjan,87
11568,institut,87
11569,april,87
11570,key,88
11571,role,88
11572,doctor,88
11573,matter,88
11574,legal,88
11575,europ,88
11576,bomber,88
11577,there,88
11578,effect,88
11579,torpedo,88
11580,error,88
11581,wall,88
11582,spent,89
11583,march,89
11584,republ,89
11585,target,89
11586,la,89
11587,sele,89
11588,sort,89
11589,assist,89
11590,decad,90
11591,measur,90
11592,florida,90
11593,isra,90
11594,citizen,90
11595,send,90
11596,review,90
11597,fund,90
11598,neighborhood,90
11599,union,90
11600,french,90
11601,pressur,90
11602,estim,91
11603,pass,91
11604,alleg,91
11605,normal,91
11606,met,91
11607,staff,91
11608,virginia,91
11609,express,91
11610,schedul,91
11611,univers,92
11612,fled,92
11613,saleh,92
11614,oppon,92
11615,full,92
11616,battl,92
11617,robberi,92
11618,magnitud,92
11619,ten,93
11620,media,93
11621,big,93
11622,health,93
11623,vladimir,93
11624,requir,93
11625,actual,93
11626,decemb,93
11627,comment,93
11628,manag,94
11629,venu,94
11630,central,94
11631,norfolk,94
11632,persian,94
11633,feet,95
11634,titl,95
11635,direct,95
11636,rel,95
11637,clark,95
11638,speech,95
11639,prosecutor,96
11640,execut,96
11641,bank,96
11642,regim,96
11643,gujarat,96
11644,school,97
11645,scandal,97
11646,trap,97
11647,negoti,97
11648,indic,97
11649,neighbor,98
11650,demand,98
11651,fraud,98
11652,tear,98
11653,afghanistan,98
11654,everyth,98
11655,care,99
11656,remov,99
11657,save,99
11658,celebr,99
11659,cooper,99
11660,food,99
11661,lose,100
11662,compani,100
11663,felt,100
11664,mark,100
11665,abc,100
11666,difficult,100
11667,judg,101
11668,advis,101
11669,osama,101
11670,player,101
11671,economi,101
11672,gun,101
11673,brother,102
11674,nato,102
11675,alert,102
11676,appoint,102
11677,park,102
11678,toll,102
11679,children,103
11680,largest,103
11681,although,103
11682,indian,103
11683,gather,104
11684,radio,104
11685,british,104
11686,rest,104
11687,equip,104
11688,telephon,104
11689,agre,104
11690,describ,104
11691,mother,105
11692,noth,105
11693,wit,105
11694,red,105
11695,record,105
11696,event,105
11697,vessel,106
11698,fleet,106
11699,jim,106
11700,robert,106
11701,soon,106
11702,africa,106
11703,hotel,106
11704,spi,106
11705,fight,106
11706,insist,106
11707,net,107
11708,challeng,108
11709,scene,108
11710,shot,108
11711,caus,108
11712,urg,108
11713,everi,109
11714,north,109
11715,suffer,109
11716,apart,109
11717,mel,109
11718,ballot,109
11719,link,109
11720,heard,109
11721,less,110
11722,toward,110
11723,compart,110
11724,commit,110
11725,figur,110
11726,short,111
11727,friend,111
11728,seek,111
11729,deni,111
11730,front,111
11731,disast,112
11732,activ,112
11733,germani,113
11734,site,113
11735,anti,113
11736,situat,113
11737,sampra,113
11738,muslim,113
11739,count,113
11740,paniagua,113
11741,complet,114
11742,sanction,114
11743,bhuj,114
11744,father,114
11745,post,114
11746,champion,115
11747,warship,115
11748,young,115
11749,gov,116
11750,reason,116
11751,san,116
11752,relief,116
11753,store,116
11754,voa,116
11755,form,116
11756,hear,117
11757,davenport,117
11758,decid,117
11759,chanc,117
11760,identifi,117
11761,detail,117
11762,slam,118
11763,hard,118
11764,bill,118
11765,appeal,119
11766,rais,119
11767,protect,119
11768,action,119
11769,mine,119
11770,develop,119
11771,communist,120
11772,vojislav,120
11773,initi,120
11774,block,120
11775,stori,120
11776,anyth,120
11777,alway,121
11778,loui,121
11779,hanoi,122
11780,within,122
11781,peruvian,122
11782,becam,122
11783,elector,122
11784,gave,122
11785,trip,123
11786,wound,123
11787,director,123
11788,local,123
11789,fear,123
11790,israel,123
11791,lift,123
11792,medic,124
11793,grand,124
11794,list,124
11795,suggest,124
11796,danger,124
11797,saw,124
11798,broke,124
11799,weapon,125
11800,secret,125
11801,hull,125
11802,histori,125
11803,surviv,125
11804,determin,125
11805,rubbl,125
11806,foot,126
11807,great,126
11808,arabia,126
11809,promis,126
11810,trade,126
11811,democraci,126
11812,tournament,126
11813,posit,126
11814,committe,126
11815,oct,127
11816,word,127
11817,tie,127
11818,troop,127
11819,popular,127
11820,special,128
11821,provid,128
11822,inmat,128
11823,crime,129
11824,ever,129
11825,note,129
11826,futur,129
11827,attempt,130
11828,corrupt,130
11829,tell,130
11830,women,130
11831,togeth,131
11832,palestinian,131
11833,despit,131
11834,eight,131
11835,letter,131
11836,fail,131
11837,ground,131
11838,declar,132
11839,dozen,132
11840,watch,132
11841,almost,133
11842,concern,133
11843,strong,133
11844,econom,133
11845,process,133
11846,wait,134
11847,given,134
11848,resid,134
11849,winner,134
11850,independ,134
11851,arab,135
11852,abl,135
11853,best,136
11854,thank,136
11855,brought,136
11856,car,137
11857,crash,137
11858,done,138
11859,join,138
11860,busi,138
11861,collaps,138
11862,emerg,139
11863,thought,139
11864,husband,139
11865,naval,140
11866,nearli,140
11867,nbc,140
11868,minut,140
11869,associ,140
11870,sure,140
11871,refus,141
11872,confirm,141
11873,press,141
11874,debat,142
11875,fugit,142
11876,interest,143
11877,along,143
11878,job,144
11879,aliv,144
11880,howev,144
11881,aboard,144
11882,becom,144
11883,level,145
11884,ad,145
11885,deal,145
11886,prepar,145
11887,problem,145
11888,accus,146
11889,capriati,146
11890,cohen,147
11891,commun,148
11892,someth,148
11893,system,148
11894,missouri,148
11895,fact,148
11896,free,148
11897,taken,148
11898,person,149
11899,polici,149
11900,suicid,149
11901,retir,149
11902,half,149
11903,york,149
11904,main,150
11905,immedi,150
11906,warn,150
11907,prime,151
11908,expert,151
11909,larg,151
11910,consid,151
11911,constitut,152
11912,statement,152
11913,japan,152
11914,mean,152
11915,alli,152
11916,moment,152
11917,stand,153
11918,sea,153
11919,realli,154
11920,victim,154
11921,sourc,154
11922,demonstr,154
11923,bring,154
11924,kosovo,154
11925,lawyer,155
11926,led,155
11927,differ,156
11928,accept,156
11929,agenc,156
11930,hospit,157
11931,georg,157
11932,salvador,158
11933,rich,158
11934,buri,159
11935,receiv,159
11936,across,159
11937,speak,160
11938,gulf,160
11939,seen,160
11940,break,161
11941,relat,161
11942,defend,161
11943,voter,162
11944,sent,162
11945,vietnames,162
11946,organ,163
11947,strike,163
11948,poll,163
11949,cut,163
11950,without,163
11951,though,164
11952,islam,164
11953,yugoslav,164
11954,senior,164
11955,interview,164
11956,sen,165
11957,serb,165
11958,whose,165
11959,offer,165
11960,let,166
11961,west,166
11962,survivor,167
11963,guard,167
11964,sign,167
11965,pull,168
11966,game,168
11967,insid,168
11968,hundr,168
11969,agent,168
11970,better,168
11971,crimin,169
11972,station,169
11973,hit,169
11974,slobodan,171
11975,ouattara,172
11976,crowd,172
11977,serbian,172
11978,didnt,173
11979,justic,173
11980,need,173
11981,critic,173
11982,hingi,174
11983,harbor,174
11984,peac,175
11985,past,175
11986,begin,176
11987,trial,176
11988,money,176
11989,moscow,176
11990,intellig,176
11991,australian,177
11992,town,177
11993,kursk,177
11994,enough,177
11995,south,178
11996,hole,178
11997,allow,178
11998,administr,179
11999,america,179
12000,hold,180
12001,arm,182
12002,keep,182
12003,step,182
12004,kind,183
12005,number,183
12006,recent,183
12007,parliament,183
12008,condit,183
12009,western,183
12010,son,183
12011,feel,184
12012,never,184
12013,lot,184
12014,guei,184
12015,morn,185
12016,arrest,185
12017,chang,185
12018,evid,187
12019,order,188
12020,accord,189
12021,commiss,189
12022,claim,190
12023,went,190
12024,account,190
12025,water,191
12026,violenc,191
12027,soldier,192
12028,seem,192
12029,wife,192
12030,diver,192
12031,terror,192
12032,behind,193
12033,yet,193
12034,got,195
12035,middl,195
12036,ralli,195
12037,beat,196
12038,involv,196
12039,east,198
12040,life,198
12041,fire,199
12042,ashcroft,200
12043,line,200
12044,stay,200
12045,center,200
12046,team,200
12047,happen,202
12048,import,202
12049,give,202
12050,armi,202
12051,recov,202
12052,act,203
12053,known,203
12054,john,204
12055,agassi,204
12056,result,205
12057,third,205
12058,late,206
12059,vice,207
12060,away,208
12061,six,208
12062,alreadi,209
12063,saudi,210
12064,round,210
12065,escap,210
12066,ivori,211
12067,littl,211
12068,reach,212
12069,putin,213
12070,near,213
12071,side,213
12072,held,215
12073,began,216
12074,threat,217
12075,earli,217
12076,lost,218
12077,tonight,218
12078,gbagbo,219
12079,public,219
12080,blast,220
12081,mile,221
12082,plane,222
12083,term,222
12084,releas,222
12085,percent,222
12086,outsid,223
12087,start,223
12088,embassi,223
12089,earlier,225
12090,capit,226
12091,worker,226
12092,law,226
12093,seven,227
12094,search,227
12095,announc,229
12096,aid,229
12097,india,232
12098,miss,232
12099,inform,235
12100,face,235
12101,appar,236
12102,that,236
12103,among,236
12104,name,238
12105,far,238
12106,seat,238
12107,turn,238
12108,region,238
12109,top,239
12110,resign,239
12111,seed,240
12112,submarin,240
12113,hand,240
12114,stop,241
12115,put,241
12116,command,241
12117,thousand,241
12118,leav,241
12119,refuel,243
12120,sentenc,244
12121,secretari,245
12122,carri,246
12123,montesino,247
12124,clear,247
12125,thing,248
12126,victori,249
12127,televis,250
12128,lead,250
12129,meet,251
12130,spokesman,251
12131,dead,252
12132,defeat,252
12133,congress,253
12134,show,253
12135,expect,254
12136,later,255
12137,russia,255
12138,effort,256
12139,ask,256
12140,pentagon,256
12141,ago,257
12142,talk,257
12143,race,260
12144,match,260
12145,quak,261
12146,injur,262
12147,issu,262
12148,other,262
12149,rescu,262
12150,whether,264
12151,around,264
12152,high,265
12153,arriv,265
12154,earthquak,265
12155,air,266
12156,defens,266
12157,crew,268
12158,feder,268
12159,governor,268
12160,appear,270
12161,fbi,270
12162,damag,270
12163,chief,270
12164,follow,272
12165,candid,273
12166,took,273
12167,coast,274
12168,head,277
12169,protest,280
12170,major,280
12171,least,281
12172,decis,282
12173,respons,282
12174,see,282
12175,die,282
12176,suspect,283
12177,serbia,284
12178,laden,284
12179,continu,286
12180,bin,286
12181,peru,287
12182,street,288
12183,rule,289
12184,win,294
12185,base,294
12186,oper,295
12187,small,295
12188,visit,295
12189,move,296
12190,minist,297
12191,intern,299
12192,charg,299
12193,depart,300
12194,william,302
12195,boat,302
12196,live,302
12197,night,303
12198,final,303
12199,case,303
12200,area,304
12201,control,304
12202,foreign,305
12203,play,305
12204,good,306
12205,possibl,306
12206,place,306
12207,member,306
12208,came,308
12209,washington,309
12210,million,311
12211,servic,311
12212,death,314
12213,convict,314
12214,five,320
12215,man,320
12216,next,324
12217,look,324
12218,famili,326
12219,find,326
12220,presidenti,330
12221,return,331
12222,right,332
12223,hope,333
12224,destroy,333
12225,belgrad,336
12226,second,337
12227,anoth,338
12228,long,339
12229,texa,340
12230,left,341
12231,dont,341
12232,question,343
12233,part,344
12234,white,345
12235,found,345
12236,campaign,346
12237,wednesday,347
12238,port,348
12239,sever,349
12240,tuesday,352
12241,uss,355
12242,gener,356
12243,gore,357
12244,much,363
12245,point,364
12246,yugoslavia,370
12247,sunday,371
12248,monday,375
12249,may,375
12250,saturday,375
12251,citi,376
12252,use,376
12253,plan,378
12254,run,379
12255,men,379
12256,close,380
12257,vietnam,381
12258,month,382
12259,mr,386
12260,told,389
12261,old,389
12262,author,395
12263,includ,399
12264,serv,399
12265,four,400
12266,group,401
12267,pardon,401
12268,come,403
12269,bodi,403
12270,carnahan,405
12271,court,408
12272,end,409
12273,make,415
12274,build,415
12275,thursday,427
12276,made,431
12277,republican,433
12278,hour,440
12279,believ,445
12280,set,446
12281,pope,453
12282,well,454
12283,friday,464
12284,yemeni,465
12285,world,465
12286,get,467
12287,senat,469
12288,explos,474
12289,prison,475
12290,aden,482
12291,russian,484
12292,terrorist,486
12293,know,487
12294,tri,488
12295,sinc,488
12296,want,491
12297,polit,494
12298,bush,496
12299,help,501
12300,take,502
12301,way,502
12302,even,508
12303,parti,511
12304,remain,514
12305,war,515
12306,news,519
12307,former,522
12308,three,526
12309,sailor,526
12310,think,526
12311,today,530
12312,kostunica,535
12313,work,544
12314,open,547
12315,home,552
12316,vote,554
12317,week,562
12318,polic,564
12319,militari,575
12320,back,594
12321,mani,596
12322,support,601
12323,opposit,605
12324,still,607
12325,fujimori,608
12326,ship,610
12327,navi,613
12328,call,614
12329,democrat,627
12330,like,630
12331,bomb,630
12332,secur,631
12333,leader,633
12334,power,638
12335,hous,653
12336,offic,659
12337,forc,664
12338,investig,664
12339,yemen,686
12340,nation,687
12341,kill,690
12342,report,736
12343,unit,737
12344,go,748
12345,govern,802
12346,also,823
12347,american,836
12348,day,848
12349,countri,854
12350,first,862
12351,last,885
12352,attack,893
12353,new,904
